experiment,round,client_id,malicious_client,original_update_norm,protected_update_norm
poisoned_median,9,3,False,2.1004658577829356,2.1004658577829356
poisoned_median,9,4,False,2.998901361078157,2.998901361078157
poisoned_median,10,0,True,6.098902830934489,6.098902830934489
poisoned_median,10,1,False,2.481272614477919,2.481272614477919
poisoned_median,10,2,False,2.375228407391406,2.375228407391406
poisoned_median,10,3,False,2.1698522889064176,2.1698522889064176
poisoned_median,10,4,False,2.860832596993578,2.860832596993578
poisoned_median,11,0,True,6.352113791563428,6.352113791563428
poisoned_median,11,1,False,2.4920095080821794,2.4920095080821794
poisoned_median,11,2,False,2.086640655958517,2.086640655958517
poisoned_median,11,3,False,2.1554879267417406,2.1554879267417406
poisoned_median,11,4,False,3.0968140874246415,3.0968140874246415
poisoned_median,12,0,True,6.679536834604323,6.679536834604323
poisoned_median,12,1,False,2.744793341507948,2.744793341507948
poisoned_median,12,2,False,2.7302726755974405,2.7302726755974405
poisoned_median,12,3,False,2.1276693998458915,2.1276693998458915
poisoned_median,12,4,False,3.9077091548442957,3.9077091548442957
poisoned_median,13,0,True,6.862828711892572,6.862828711892572
poisoned_median,13,1,False,2.8121049780781253,2.8121049780781253
poisoned_median,13,2,False,2.3436099648971953,2.3436099648971953
poisoned_median,13,3,False,2.2828583737950034,2.2828583737950034
poisoned_median,13,4,False,3.947056261247464,3.947056261247464
poisoned_median,14,0,True,6.834557775499434,6.834557775499434
poisoned_median,14,1,False,2.830642235015967,2.830642235015967
poisoned_median,14,2,False,3.1644585656191646,3.1644585656191646
poisoned_median,14,3,False,2.1793783319833993,2.1793783319833993
poisoned_median,14,4,False,4.308975141026957,4.308975141026957
poisoned_median,15,0,True,6.676824203859895,6.676824203859895
poisoned_median,15,1,False,3.0548129411565,3.0548129411565
poisoned_median,15,2,False,3.628714475513968,3.628714475513968
poisoned_median,15,3,False,2.5371886124565624,2.5371886124565624
poisoned_median,15,4,False,4.485564083877907,4.485564083877907
poisoned_median,16,0,True,6.507612510625117,6.507612510625117
poisoned_median,16,1,False,2.590238699750585,2.590238699750585
poisoned_median,16,2,False,3.7761744604198326,3.7761744604198326
poisoned_median,16,3,False,2.7424330996475907,2.7424330996475907
poisoned_median,16,4,False,4.20682194478529,4.20682194478529
poisoned_median,17,0,True,5.867035826360739,5.867035826360739
poisoned_median,17,1,False,2.6801573085806965,2.6801573085806965
poisoned_median,17,2,False,3.251391383718392,3.251391383718392
poisoned_median,17,3,False,2.6934029389907357,2.6934029389907357
poisoned_median,17,4,False,3.8254789084430887,3.8254789084430887
poisoned_median,18,0,True,6.312333073255122,6.312333073255122
poisoned_median,18,1,False,3.044528786666214,3.044528786666214
poisoned_median,18,2,False,2.957599119071092,2.957599119071092
poisoned_median,18,3,False,2.874310157516446,2.874310157516446
poisoned_median,18,4,False,4.061625645172727,4.061625645172727
poisoned_median,19,0,True,5.802150953042189,5.802150953042189
poisoned_median,19,1,False,2.4300155179724494,2.4300155179724494
poisoned_median,19,2,False,3.1784577481062852,3.1784577481062852
poisoned_median,19,3,False,3.0961467878667572,3.0961467878667572
poisoned_median,19,4,False,3.5640038867139725,3.5640038867139725
poisoned_median,20,0,True,5.968619103909864,5.968619103909864
poisoned_median,20,1,False,2.7827949832139085,2.7827949832139085
poisoned_median,20,2,False,2.723611593197696,2.723611593197696
poisoned_median,20,3,False,3.7696166989555957,3.7696166989555957
poisoned_median,20,4,False,3.323415391469906,3.323415391469906
poisoned_median,21,0,True,5.7455017100513714,5.7455017100513714
poisoned_median,21,1,False,2.703675644534505,2.703675644534505
poisoned_median,21,2,False,2.3665232638478138,2.3665232638478138
poisoned_median,21,3,False,3.975545497574776,3.975545497574776
poisoned_median,21,4,False,2.786410692706198,2.786410692706198
poisoned_median,22,0,True,5.915479287574397,5.915479287574397
poisoned_median,22,1,False,2.8720834402412065,2.8720834402412065
poisoned_median,22,2,False,2.51409295030491,2.51409295030491
poisoned_median,22,3,False,3.971114085285761,3.971114085285761
poisoned_median,22,4,False,3.186425571655581,3.186425571655581
poisoned_median,23,0,True,6.0530450962182085,6.0530450962182085
poisoned_median,23,1,False,3.315029794335001,3.315029794335001
poisoned_median,23,2,False,2.752374303432199,2.752374303432199
poisoned_median,23,3,False,3.6460686466899275,3.6460686466899275
poisoned_median,23,4,False,3.0135607068601975,3.0135607068601975
poisoned_median,24,0,True,5.713515886138415,5.713515886138415
poisoned_median,24,1,False,3.2820658985579008,3.2820658985579008
poisoned_median,24,2,False,2.4897280948824214,2.4897280948824214
poisoned_median,24,3,False,3.6719692922676823,3.6719692922676823
poisoned_median,24,4,False,2.891864773726493,2.891864773726493
poisoned_median,25,0,True,6.063230398347373,6.063230398347373
poisoned_median,25,1,False,3.573385217423229,3.573385217423229
poisoned_median,25,2,False,2.5769556755071354,2.5769556755071354
poisoned_median,25,3,False,3.406426134965418,3.406426134965418
poisoned_median,25,4,False,2.662478431414636,2.662478431414636
poisoned_median,26,0,True,5.781292799448846,5.781292799448846
poisoned_median,26,1,False,3.173142884018997,3.173142884018997
poisoned_median,26,2,False,2.5090548738191596,2.5090548738191596
