experiment,round,client_id,update_norm,norm_threshold,validation_rmse,base_validation_rmse,validation_auprc,base_validation_auprc,cosine_to_median_update,norm_flag,rmse_flag,auprc_flag,cosine_flag,flagged,fallback_kept_all
poisoned_detection_filter,26,4,2.8565784598993402,3.088001872782568,20.390512751127822,16.90785646826831,0.9510686879438497,0.9415122197101813,0.23062894476100185,False,False,False,False,False,False
poisoned_detection_filter,27,0,5.6747078878260915,3.720122951077276,34.705831656604374,16.401589739903073,0.32228462147329584,0.9487509196921415,0.37587573363229376,True,True,True,False,True,False
poisoned_detection_filter,27,1,2.7867102648229634,3.720122951077276,16.031211927342707,16.401589739903073,0.9448416548450695,0.9487509196921415,0.31964723139365536,False,False,False,False,False,False
poisoned_detection_filter,27,2,2.484514674230516,3.720122951077276,19.07662610563563,16.401589739903073,0.9136506193079249,0.9487509196921415,0.4276657842895864,False,False,False,False,False,False
poisoned_detection_filter,27,3,2.793416743442206,3.720122951077276,15.967975515557058,16.401589739903073,0.9450220830325246,0.9487509196921415,0.36962662280840786,False,False,False,False,False,False
poisoned_detection_filter,27,4,3.3326560503016482,3.720122951077276,18.360943250839455,16.401589739903073,0.9403020839453045,0.9487509196921415,0.19816173056665243,False,False,False,False,False,False
poisoned_detection_filter,28,0,5.6055780486727,3.942883612731995,35.701912930738914,15.990179862990324,0.3079632511626268,0.9507696114799291,0.4882113610488559,True,True,True,False,True,False
poisoned_detection_filter,28,1,2.5006950420878766,3.942883612731995,16.200583101304275,15.990179862990324,0.9543348777583539,0.9507696114799291,0.3617558747965794,False,False,False,False,False,False
poisoned_detection_filter,28,2,2.2209140333897017,3.942883612731995,16.183206703222286,15.990179862990324,0.9486780966398243,0.9507696114799291,0.4907657534115232,False,False,False,False,False,False
poisoned_detection_filter,28,3,2.901217485768555,3.942883612731995,17.5967574860665,15.990179862990324,0.9366904425311207,0.9507696114799291,0.3840239019226692,False,False,False,False,False,False
poisoned_detection_filter,28,4,2.8612421847489062,3.942883612731995,18.4699281165062,15.990179862990324,0.9350659537338649,0.9507696114799291,0.1384359218278978,False,False,False,False,False,False
poisoned_detection_filter,29,0,5.68260530288964,3.0040664931188177,34.74769903016062,15.79254121128567,0.3527269110026306,0.951483472420302,0.3858734886434851,True,True,True,False,True,False
poisoned_detection_filter,29,1,2.5236475686160817,3.0040664931188177,17.44172425871902,15.79254121128567,0.9494803522898989,0.951483472420302,0.26001248977961694,False,False,False,False,False,False
poisoned_detection_filter,29,2,2.2817329871680427,3.0040664931188177,17.727784774961133,15.79254121128567,0.9407660533826747,0.951483472420302,0.5545724012887432,False,False,False,False,False,False
poisoned_detection_filter,29,3,2.4045235048757987,3.0040664931188177,16.713050284274487,15.79254121128567,0.9464368156633224,0.951483472420302,0.38169215216067254,False,False,False,False,False,False
poisoned_detection_filter,29,4,2.6837872101169937,3.0040664931188177,18.439482811814095,15.79254121128567,0.9526532774640727,0.951483472420302,0.2760407898911961,False,False,False,False,False,False
poisoned_detection_filter,30,0,5.693165545848267,3.5699834286248833,35.169382963692655,16.086525608481892,0.3430798731507637,0.9547061954907089,0.3539493832326117,True,True,True,False,True,False
poisoned_detection_filter,30,1,2.138677861016134,3.5699834286248833,17.240196206376975,16.086525608481892,0.950668600560528,0.9547061954907089,0.17293389056568403,False,False,False,False,False,False
poisoned_detection_filter,30,2,2.3047422250359904,3.5699834286248833,19.251587641256613,16.086525608481892,0.9270271214400161,0.9547061954907089,0.5323573017746498,False,False,False,False,False,False
poisoned_detection_filter,30,3,2.6210525259332136,3.5699834286248833,15.941500053326077,16.086525608481892,0.9501422154449186,0.9547061954907089,0.4171680843612935,False,False,False,False,False,False
poisoned_detection_filter,30,4,2.6652388252403316,3.5699834286248833,18.921935480652724,16.086525608481892,0.9600488726161638,0.9547061954907089,0.21239439302168311,False,False,False,False,False,False
