experiment,round,poisoned,train_loss,test_rmse,test_mae,test_nasa_score,test_auroc,test_auprc,test_precision,test_recall,test_f1,test_tn,test_fp,test_fn,test_tp,near_failure_count,near_failure_rmse,near_failure_fault_recall,healthy_bias
poisoned_median,23,True,358.06988052553834,17.616459068920552,13.873810768127441,134691.32982358412,0.9918307658859281,0.8203268174698259,0.9256198347107438,0.3373493975903614,0.49448123620309054,9855,9,220,112,332,17.95403289794922,0.3373493975903614,15.39515209197998
poisoned_median,24,True,329.5734334191158,17.11531004366047,13.510028839111328,125291.51407013889,0.9929480696508663,0.8338648768922637,0.9402985074626866,0.1897590361445783,0.3157894736842105,9860,4,269,63,332,20.07508087158203,0.1897590361445783,18.194734573364258
poisoned_median,25,True,308.925239050017,16.40406700506434,13.06291389465332,83751.63131088324,0.9937594050166605,0.8373694393262533,0.927536231884058,0.1927710843373494,0.3192019950124688,9859,5,268,64,332,18.193220138549805,0.1927710843373494,16.95366096496582
poisoned_median,26,True,292.9524388078139,16.09757710108545,12.758249282836914,63282.76789914577,0.9943832507646158,0.857699031175625,0.9428571428571428,0.19879518072289157,0.3283582089552239,9860,4,266,66,332,16.9118709564209,0.19879518072289157,15.770066261291504
poisoned_median,27,True,277.1004387363397,15.367171612854014,11.758296012878418,56940.38115458729,0.9950800769989935,0.8711107416307654,0.9433962264150944,0.30120481927710846,0.45662100456621,9858,6,232,100,332,15.463791847229004,0.30120481927710846,14.236775398254395
poisoned_median,28,True,263.3971256794753,15.043299423462438,11.093530654907227,57967.14640449818,0.9956297208297912,0.8718903586391197,0.9391304347826087,0.3253012048192771,0.48322147651006714,9857,7,224,108,332,14.75127124786377,0.3253012048192771,13.867613792419434
poisoned_median,29,True,254.6034567254839,14.758469558394417,11.187031745910645,47931.00151552339,0.9955381135246583,0.8775831765289422,0.9469026548672567,0.32228915662650603,0.48089887640449436,9858,6,225,107,332,14.316933631896973,0.32228915662650603,13.304342269897461
poisoned_median,30,True,244.3236555886774,14.603185833886503,10.770601272583008,46593.176102436075,0.9960340144031111,0.8881909383643851,0.9402985074626866,0.3795180722891566,0.5407725321888412,9856,8,206,126,332,13.10824966430664,0.3795180722891566,12.05803394317627
poisoned_trimmed_mean,1,True,7474.989026841072,100.13461642334283,95.63067626953125,46815002.40241491,0.15551637816472702,0.01794632409815479,0.0,0.0,0.0,9864,0,332,0,332,14.579947471618652,0.0,-13.288321495056152
poisoned_trimmed_mean,2,True,6857.711374174707,96.9829187199349,92.32750701904297,36311377.648304075,0.9367399647250804,0.3035140096121922,0.0,0.0,0.0,9864,0,332,0,332,11.525506019592285,0.0,-9.814682006835938
poisoned_trimmed_mean,3,True,6376.72804534097,93.61021349357398,88.80868530273438,27632239.976112586,0.9644554495353677,0.7229422499271241,0.0,0.0,0.0,9864,0,332,0,332,8.711775779724121,0.0,-6.305431842803955
poisoned_trimmed_mean,4,True,5880.756637159197,89.99140041380343,85.04704284667969,20584486.592656948,0.9684229619206755,0.7254787690297985,0.0,0.0,0.0,9864,0,332,0,332,6.462893486022949,0.0,-2.910525321960449
poisoned_trimmed_mean,5,True,5375.078428004141,86.14230141893123,81.05812072753906,15027531.279792866,0.9489432791995231,0.7194221507543388,0.9607843137254902,0.14759036144578314,0.2558746736292428,9862,2,283,49,332,5.386326789855957,0.14759036144578314,0.5048982501029968
poisoned_trimmed_mean,6,True,4867.644343436924,82.06698626350915,76.8589096069336,10749768.001709787,0.8776483671913933,0.6935439948288379,0.9310344827586207,0.16265060240963855,0.27692307692307694,9860,4,278,54,332,6.037514686584473,0.16265060240963855,3.720659017562866
poisoned_trimmed_mean,7,True,4356.567614453464,77.77763714490014,72.5009994506836,7536860.0311181545,0.8828249433256139,0.66946765652281,0.9166666666666666,0.13253012048192772,0.23157894736842105,9860,4,288,44,332,8.65494155883789,0.13253012048192772,7.478893756866455
poisoned_trimmed_mean,8,True,3858.89783065115,73.29585408849876,67.96078491210938,5186396.900740473,0.9671082444131758,0.7428137280196174,0.8776978417266187,0.3674698795180723,0.5180467091295117,9847,17,210,122,332,9.611468315124512,0.3674698795180723,8.292695999145508
poisoned_trimmed_mean,9,True,3380.2484417432593,68.64303824291834,63.36432647705078,3504344.6814598325,0.976199200695727,0.7853889913292067,0.9066666666666666,0.40963855421686746,0.5643153526970954,9850,14,196,136,332,12.805975914001465,0.40963855421686746,11.561554908752441
poisoned_trimmed_mean,10,True,2919.661076512427,63.80310670947967,58.55242919921875,2321232.272331192,0.989320115009918,0.7974861156481408,0.8247863247863247,0.5813253012048193,0.6819787985865724,9823,41,139,193,332,12.99150562286377,0.5813253012048193,10.085823059082031
poisoned_trimmed_mean,11,True,2489.940414831667,58.85521662042796,53.83681106567383,1513086.945572284,0.987911805372341,0.8080140188716038,0.900523560209424,0.5180722891566265,0.6577437858508605,9845,19,160,172,332,16.486373901367188,0.5180722891566265,13.709928512573242
poisoned_trimmed_mean,12,True,2092.5629111554017,53.774567423295004,48.86845016479492,969926.2236748944,0.9893646972317494,0.7968427024896287,0.7852112676056338,0.6716867469879518,0.724025974025974,9803,61,109,223,332,14.194686889648438,0.6716867469879518,9.246155738830566
poisoned_trimmed_mean,13,True,1732.8944162241282,48.60625592693162,44.04545974731445,612166.2762083382,0.9889161267942816,0.7994801494380298,0.816,0.6144578313253012,0.7010309278350515,9818,46,128,204,332,15.740623474121094,0.6144578313253012,10.69858455657959
poisoned_trimmed_mean,14,True,1414.0327944553208,43.3955099991455,39.36655044555664,382595.39533333475,0.9886122958989243,0.7948322080118381,0.8855721393034826,0.536144578313253,0.6679174484052532,9841,23,154,178,332,18.51833724975586,0.536144578313253,13.990163803100586
poisoned_trimmed_mean,15,True,1124.0901202590169,38.22518375170435,34.73809051513672,241081.8048801565,0.9885890887149571,0.7842218225502493,0.8908045977011494,0.46686746987951805,0.6126482213438735,9845,19,177,155,332,19.42514991760254,0.46686746987951805,14.751917839050293
poisoned_trimmed_mean,16,True,896.7480092273308,33.186670555195235,30.072111129760742,160062.36087111235,0.9874995724992427,0.796835543217515,0.8872549019607843,0.5451807228915663,0.6753731343283582,9841,23,151,181,332,19.067548751831055,0.5451807228915663,13.198494911193848
poisoned_trimmed_mean,17,True,711.6348839877193,28.50647755678194,25.88825035095215,119274.7683478386,0.9869196982577513,0.7873471790927801,0.9069767441860465,0.46987951807228917,0.6190476190476191,9848,16,176,156,332,20.39052963256836,0.46987951807228917,15.06812572479248
poisoned_trimmed_mean,18,True,561.9744060120726,24.35181689993839,21.908164978027344,102209.58125713063,0.9882733488699322,0.7929268717535832,0.8775510204081632,0.5180722891566265,0.6515151515151515,9840,24,160,172,332,17.807659149169922,0.5180722891566265,13.283352851867676
poisoned_trimmed_mean,19,True,466.39955075126556,21.16795541439421,18.68065643310547,122592.8952204267,0.987724621112186,0.7904591698838751,0.9044585987261147,0.42771084337349397,0.5807770961145194,9849,15,190,142,332,20.29367446899414,0.42771084337349397,15.712728500366211
poisoned_trimmed_mean,20,True,410.77661106118524,19.366661196963424,16.306655883789062,147631.2275936602,0.9880489109723566,0.7730076943721435,0.8859649122807017,0.3042168674698795,0.452914798206278,9851,13,231,101,332,20.413467407226562,0.3042168674698795,17.01900863647461
poisoned_trimmed_mean,21,True,381.94285823956216,18.629995201056985,14.894704818725586,169995.48145934974,0.9883331989759525,0.8080501207935497,0.9141104294478528,0.44879518072289154,0.602020202020202,9850,14,183,149,332,19.97218132019043,0.44879518072289154,15.616669654846191
poisoned_trimmed_mean,22,True,375.4281113014529,18.281459500669232,14.433891296386719,157761.59129473814,0.9889536857893861,0.8024674537977627,0.9130434782608695,0.3795180722891566,0.5361702127659574,9852,12,206,126,332,19.81446647644043,0.3795180722891566,16.23188018798828
poisoned_trimmed_mean,23,True,361.1624236465814,18.151734727920978,14.095062255859375,153387.76595596713,0.9896132583863435,0.8117226856854018,0.9142857142857143,0.4819277108433735,0.631163708086785,9849,15,172,160,332,18.272706985473633,0.4819277108433735,14.53222942352295
poisoned_trimmed_mean,24,True,365.74389630495114,17.956433448690905,14.176854133605957,132921.64622993272,0.9909693518599947,0.8189758326024732,0.9144736842105263,0.4186746987951807,0.5743801652892562,9851,13,193,139,332,17.897571563720703,0.4186746987951807,14.874276161193848
poisoned_trimmed_mean,25,True,342.4741470753957,17.652789345587497,13.482793807983398,149204.54521938006,0.9910463019963063,0.809939517408186,0.9142857142857143,0.3855421686746988,0.5423728813559322,9852,12,204,128,332,18.805496215820312,0.3855421686746988,15.953412055969238
poisoned_trimmed_mean,26,True,322.668228731202,17.229981236727124,13.705119132995605,114835.28473931718,0.9923065131572519,0.8173498774051425,0.9014084507042254,0.3855421686746988,0.540084388185654,9850,14,204,128,332,17.780895233154297,0.3855421686746988,15.375182151794434
poisoned_trimmed_mean,27,True,308.7472930522739,16.803396263153545,13.09212875366211,107856.47730792014,0.9924121669158386,0.8219824189886075,0.9130434782608695,0.25301204819277107,0.39622641509433965,9856,8,248,84,332,18.718841552734375,0.25301204819277107,17.007080078125
poisoned_trimmed_mean,28,True,293.73831810561495,16.53750878389317,13.190410614013672,83785.71924282088,0.9935609225222055,0.846107829428426,0.923728813559322,0.32831325301204817,0.48444444444444446,9855,9,223,109,332,17.18450164794922,0.32831325301204817,15.375791549682617
poisoned_trimmed_mean,29,True,271.4928723168359,16.144805809878044,12.364283561706543,81229.78477289614,0.9935887100714293,0.8505704586558733,0.9224137931034483,0.32228915662650603,0.47767857142857145,9855,9,225,107,332,16.596542358398438,0.32228915662650603,14.91002082824707
poisoned_trimmed_mean,30,True,259.6450337571025,16.102967816826986,12.338119506835938,72947.05513863347,0.9934421383832166,0.8425362609002655,0.9193548387096774,0.3433734939759036,0.5,9854,10,218,114,332,16.52440071105957,0.3433734939759036,14.818424224853516
poisoned_detection_filter,1,True,7465.922260940858,100.05342810999781,95.54624938964844,46506238.553289264,0.4185366771221138,0.06784177046089439,0.0,0.0,0.0,9864,0,332,0,332,14.503255844116211,0.0,-13.203341484069824
poisoned_detection_filter,2,True,6845.569260124275,96.87599293845973,92.21600341796875,35998808.235583074,0.8621400138265959,0.698641752563452,0.0,0.0,0.0,9864,0,332,0,332,11.430463790893555,0.0,-9.702940940856934
poisoned_detection_filter,3,True,6362.646060236415,93.42631622032413,88.61811828613281,27221844.20593605,0.9350336259881374,0.7047208136308222,0.0,0.0,0.0,9864,0,332,0,332,8.590776443481445,0.0,-6.1600871086120605
poisoned_detection_filter,4,True,5853.600592106363,89.70705089606251,84.75346374511719,20111488.56937667,0.9321107422390291,0.7025468438996039,1.0,0.06927710843373494,0.1295774647887324,9864,0,309,23,332,6.350856304168701,0.06927710843373494,-2.6703410148620605
poisoned_detection_filter,5,True,5338.129495681783,85.74893232298143,80.6602554321289,14545625.661686352,0.9353637176442997,0.6701627969985922,0.8,0.3373493975903614,0.4745762711864407,9836,28,220,112,332,5.287692546844482,0.3373493975903614,0.24073292315006256
poisoned_detection_filter,6,True,4818.420847220672,81.55328013023143,76.32128143310547,10303042.944473779,0.8254268595061511,0.668207169681869,0.8602150537634409,0.24096385542168675,0.3764705882352941,9851,13,252,80,332,5.656047821044922,0.24096385542168675,3.2313389778137207
poisoned_detection_filter,7,True,4296.120774732235,77.13055211984742,71.8123779296875,7143186.790021857,0.6678740509483188,0.5681722842194418,0.8676470588235294,0.17771084337349397,0.295,9855,9,273,59,332,7.284974575042725,0.17771084337349397,5.343199253082275
poisoned_detection_filter,8,True,3789.6899341159465,72.50650563483941,67.13072204589844,4855168.846728806,0.85877665161864,0.7084067730432863,0.89171974522293,0.42168674698795183,0.5725971370143149,9847,17,192,140,332,8.749958038330078,0.42168674698795183,5.835646152496338
poisoned_detection_filter,9,True,3299.095122407143,67.51545323687941,62.197872161865234,3184137.3656183807,0.9763729492177957,0.741686045995321,0.782258064516129,0.5843373493975904,0.6689655172413793,9810,54,138,194,332,10.468612670898438,0.5843373493975904,6.615073204040527
poisoned_detection_filter,10,True,2816.1146147799163,62.517731859649224,57.24667739868164,2077931.722120853,0.977570714732409,0.7919912658765763,0.7755102040816326,0.6867469879518072,0.7284345047923323,9798,66,104,228,332,11.236358642578125,0.6867469879518072,5.999180316925049
poisoned_detection_filter,11,True,2385.07687674549,57.18957262296052,52.12039566040039,1309624.5126040063,0.9849965555653271,0.797644365348973,0.7954545454545454,0.6325301204819277,0.7046979865771812,9810,54,122,210,332,13.574911117553711,0.6325301204819277,9.076984405517578
poisoned_detection_filter,12,True,1974.9799616140713,51.77870627804566,46.954490661621094,811492.0087859277,0.9895289796656211,0.7905056350383405,0.7178770949720671,0.7740963855421686,0.744927536231884,9763,101,75,257,332,11.672272682189941,0.7740963855421686,5.45448112487793
poisoned_detection_filter,13,True,1603.1184437655318,46.35202008138372,41.881717681884766,500672.17267034564,0.9854901662611517,0.8126546890616978,0.8630705394190872,0.6265060240963856,0.7260034904013961,9831,33,124,208,332,16.48783302307129,0.6265060240963856,10.519579887390137
poisoned_detection_filter,14,True,1294.6249075087994,40.96754771548222,36.978431701660156,308405.9668741665,0.9877113380529416,0.8145775589919614,0.8320610687022901,0.6566265060240963,0.734006734006734,9820,44,114,218,332,16.132413864135742,0.6566265060240963,9.53452205657959
poisoned_detection_filter,15,True,1027.1340764544625,35.6426148885537,32.15797805786133,194698.37036967007,0.9872797149669237,0.8083065787514281,0.8033898305084746,0.713855421686747,0.7559808612440191,9806,58,95,237,332,16.751741409301758,0.713855421686747,8.957135200500488
poisoned_detection_filter,16,True,806.0926265365069,30.555047060656054,27.564626693725586,135624.0578497404,0.9869218357615376,0.8077848805045893,0.7885906040268457,0.7078313253012049,0.746031746031746,9801,63,97,235,332,17.90631866455078,0.7078313253012049,8.885028839111328
poisoned_detection_filter,17,True,641.1671747961685,26.02582499930658,23.38128662109375,110454.31872373316,0.9883698418980057,0.8174681607237392,0.8207885304659498,0.6897590361445783,0.7495908346972177,9814,50,103,229,332,16.42616844177246,0.6897590361445783,9.137240409851074
poisoned_detection_filter,18,True,508.49508378523734,22.248134577701116,19.815820693969727,110798.25209537517,0.9896187548246513,0.750058396083794,0.7863636363636364,0.5210843373493976,0.6268115942028986,9817,47,159,173,332,15.535656929016113,0.5210843373493976,11.211663246154785
poisoned_detection_filter,19,True,439.8037225890278,19.744819058139576,16.769582748413086,141991.9793020749,0.9902877935098056,0.7569765760894033,0.8060344827586207,0.5632530120481928,0.6631205673758865,9819,45,145,187,332,15.660531997680664,0.5632530120481928,10.722820281982422
poisoned_detection_filter,20,True,394.6884808348739,18.500598794680098,14.752209663391113,152179.45936548646,0.9920152019269292,0.7955327789005837,0.791970802919708,0.6536144578313253,0.7161716171617162,9807,57,115,217,332,12.530949592590332,0.6536144578313253,7.591407299041748
poisoned_detection_filter,21,True,383.30601127194257,17.835370289108365,13.855154991149902,158789.64012716291,0.9929215035323777,0.8275306298944526,0.8425531914893617,0.5963855421686747,0.6984126984126984,9827,37,134,198,332,12.676962852478027,0.5963855421686747,8.123296737670898
poisoned_detection_filter,22,True,360.45843936228454,17.182384714655353,13.263693809509277,147029.5068257445,0.9942595809026862,0.8557464878336296,0.8878504672897196,0.572289156626506,0.6959706959706959,9840,24,142,190,332,13.020255088806152,0.572289156626506,8.963951110839844
poisoned_detection_filter,23,True,346.1057051347801,16.557816444217234,12.690110206604004,119972.81346410868,0.9951496985508945,0.8657661659916659,0.8914027149321267,0.5933734939759037,0.7124773960216998,9840,24,135,197,332,10.159557342529297,0.5933734939759037,7.381157398223877
poisoned_detection_filter,24,True,317.29934703591977,16.12787360084291,12.382216453552246,98687.77301071316,0.995112444913474,0.8649712202632209,0.9310344827586207,0.4066265060240964,0.5660377358490566,9854,10,197,135,332,13.24327564239502,0.4066265060240964,11.286397933959961
poisoned_detection_filter,25,True,291.2250962410645,15.329428023425749,11.393854141235352,73300.65307817227,0.9957237709963943,0.8747945027207242,0.8616600790513834,0.6566265060240963,0.7452991452991453,9829,35,114,218,332,7.7430572509765625,0.6566265060240963,4.929192066192627
poisoned_detection_filter,26,True,288.07440654040636,15.115914634719946,11.373567581176758,57822.378524880594,0.9962905148574834,0.8804950958900521,0.8793774319066148,0.6807228915662651,0.767402376910017,9833,31,106,226,332,6.402001857757568,0.6807228915662651,3.990966796875
poisoned_detection_filter,27,True,286.4250881319274,14.894121462039195,10.741311073303223,63582.93949049009,0.9964013596966944,0.8928325510238133,0.895397489539749,0.6445783132530121,0.7495621716287215,9839,25,118,214,332,7.531158447265625,0.6445783132530121,5.280367374420166
poisoned_detection_filter,28,True,266.8480905578123,14.798864083902796,10.960783004760742,54147.26812578465,0.9966746548236742,0.9026060635238601,0.9079497907949791,0.6536144578313253,0.7600700525394045,9842,22,115,217,332,8.076513290405273,0.6536144578313253,6.072741985321045
poisoned_detection_filter,29,True,271.4699276686782,14.755096072456523,10.739919662475586,54499.01585993909,0.9966774030428281,0.8956608914119926,0.9,0.6506024096385542,0.7552447552447552,9840,24,116,216,332,7.246910572052002,0.6506024096385542,5.18677282333374
poisoned_detection_filter,30,True,276.47761307312214,14.765394550119652,10.819446563720703,53856.040680725295,0.9967766442900555,0.904309478269064,0.9087136929460581,0.6596385542168675,0.7643979057591623,9842,22,113,219,332,7.095326900482178,0.6596385542168675,4.825550556182861
