experiment,round,client_id,defense,noise_multiplier,original_update_norm,protected_update_norm,was_clipped
no_defense,19,3,no_defense,0.0,2.9009550453358837,2.9009550453358837,False
no_defense,19,4,no_defense,0.0,2.8359424609227655,2.8359424609227655,False
no_defense,20,0,no_defense,0.0,2.8751885881790327,2.8751885881790327,False
no_defense,20,1,no_defense,0.0,2.537960429361583,2.537960429361583,False
no_defense,20,2,no_defense,0.0,2.6974339572193333,2.6974339572193333,False
no_defense,20,3,no_defense,0.0,3.1288135824055345,3.1288135824055345,False
no_defense,20,4,no_defense,0.0,3.4688068346336838,3.4688068346336838,False
no_defense,21,0,no_defense,0.0,2.5455699968787844,2.5455699968787844,False
no_defense,21,1,no_defense,0.0,2.5171309697307787,2.5171309697307787,False
no_defense,21,2,no_defense,0.0,2.5564618720146908,2.5564618720146908,False
no_defense,21,3,no_defense,0.0,3.003681014088698,3.003681014088698,False
no_defense,21,4,no_defense,0.0,3.2218307717283174,3.2218307717283174,False
no_defense,22,0,no_defense,0.0,2.5345354245180083,2.5345354245180083,False
no_defense,22,1,no_defense,0.0,2.8113224117152944,2.8113224117152944,False
no_defense,22,2,no_defense,0.0,2.64243431752348,2.64243431752348,False
no_defense,22,3,no_defense,0.0,3.1329920597168077,3.1329920597168077,False
no_defense,22,4,no_defense,0.0,2.879559412144763,2.879559412144763,False
no_defense,23,0,no_defense,0.0,2.1801038764253833,2.1801038764253833,False
no_defense,23,1,no_defense,0.0,2.820299743691317,2.820299743691317,False
no_defense,23,2,no_defense,0.0,2.5960956043734007,2.5960956043734007,False
no_defense,23,3,no_defense,0.0,2.7306037737766333,2.7306037737766333,False
no_defense,23,4,no_defense,0.0,2.925442503450701,2.925442503450701,False
no_defense,24,0,no_defense,0.0,2.3208458857115257,2.3208458857115257,False
no_defense,24,1,no_defense,0.0,3.0663641924727596,3.0663641924727596,False
no_defense,24,2,no_defense,0.0,2.2355748206237287,2.2355748206237287,False
no_defense,24,3,no_defense,0.0,2.8738202119006826,2.8738202119006826,False
no_defense,24,4,no_defense,0.0,2.831371012040431,2.831371012040431,False
no_defense,25,0,no_defense,0.0,2.0003677425899515,2.0003677425899515,False
no_defense,25,1,no_defense,0.0,2.6415454759122006,2.6415454759122006,False
no_defense,25,2,no_defense,0.0,2.2479600637712562,2.2479600637712562,False
no_defense,25,3,no_defense,0.0,2.6561310824507567,2.6561310824507567,False
no_defense,25,4,no_defense,0.0,2.859937912505917,2.859937912505917,False
no_defense,26,0,no_defense,0.0,2.1062207050636683,2.1062207050636683,False
no_defense,26,1,no_defense,0.0,2.591391299730157,2.591391299730157,False
no_defense,26,2,no_defense,0.0,2.0717481333072185,2.0717481333072185,False
no_defense,26,3,no_defense,0.0,2.7765429710146377,2.7765429710146377,False
no_defense,26,4,no_defense,0.0,2.346524912144791,2.346524912144791,False
no_defense,27,0,no_defense,0.0,2.011113022737067,2.011113022737067,False
no_defense,27,1,no_defense,0.0,2.343574848621075,2.343574848621075,False
no_defense,27,2,no_defense,0.0,2.0304971210094656,2.0304971210094656,False
no_defense,27,3,no_defense,0.0,2.4893588672253,2.4893588672253,False
no_defense,27,4,no_defense,0.0,2.6386133516975128,2.6386133516975128,False
no_defense,28,0,no_defense,0.0,2.0412578973336393,2.0412578973336393,False
no_defense,28,1,no_defense,0.0,2.4996857321193406,2.4996857321193406,False
no_defense,28,2,no_defense,0.0,2.3118203782405815,2.3118203782405815,False
no_defense,28,3,no_defense,0.0,2.509221997874639,2.509221997874639,False
no_defense,28,4,no_defense,0.0,2.6066215659337786,2.6066215659337786,False
no_defense,29,0,no_defense,0.0,2.078006901119775,2.078006901119775,False
no_defense,29,1,no_defense,0.0,2.6652360555995176,2.6652360555995176,False
no_defense,29,2,no_defense,0.0,1.939523986247939,1.939523986247939,False
no_defense,29,3,no_defense,0.0,2.3924159549204815,2.3924159549204815,False
no_defense,29,4,no_defense,0.0,2.4327214150581273,2.4327214150581273,False
no_defense,30,0,no_defense,0.0,2.0809006102564434,2.0809006102564434,False
no_defense,30,1,no_defense,0.0,2.2370831600852745,2.2370831600852745,False
no_defense,30,2,no_defense,0.0,2.26280546960135,2.26280546960135,False
no_defense,30,3,no_defense,0.0,2.3949776298884005,2.3949776298884005,False
no_defense,30,4,no_defense,0.0,2.4962040446759874,2.4962040446759874,False
update_clipping,1,0,update_clipping,0.0,11.071145365636228,0.9999999998238991,True
update_clipping,1,1,update_clipping,0.0,11.347732474881074,0.9999999349065526,True
update_clipping,1,2,update_clipping,0.0,11.156739242609307,0.9999999702698683,True
update_clipping,1,3,update_clipping,0.0,11.595115810248693,1.0000000106084599,True
update_clipping,1,4,update_clipping,0.0,10.89833956185291,1.0000000310044466,True
update_clipping,2,0,update_clipping,0.0,10.16615884470839,1.0000000011016255,True
update_clipping,2,1,update_clipping,0.0,10.519502174293137,1.0000000058421392,True
update_clipping,2,2,update_clipping,0.0,10.35533809796625,1.000000048026094,True
update_clipping,2,3,update_clipping,0.0,10.579165491782216,0.9999999321603331,True
update_clipping,2,4,update_clipping,0.0,9.977159484955438,1.0000000397650401,True
update_clipping,3,0,update_clipping,0.0,9.26556301263391,1.0000000258099813,True
update_clipping,3,1,update_clipping,0.0,9.501049623725143,0.9999999762318336,True
update_clipping,3,2,update_clipping,0.0,9.352072421666401,0.9999999612349476,True
update_clipping,3,3,update_clipping,0.0,9.562713151360017,1.0000000055698592,True
update_clipping,3,4,update_clipping,0.0,9.123014884663865,1.0000000098567625,True
update_clipping,4,0,update_clipping,0.0,8.360365233176754,1.0000000351006968,True
update_clipping,4,1,update_clipping,0.0,8.594696843421875,0.9999999960606374,True
update_clipping,4,2,update_clipping,0.0,8.440267109836034,0.9999999598193191,True
